12000
(1680, 9522)
(1680, 7364)
(1683, 10093)
(1686, 11837)
(1687, 11547)
(1687, 8631)
(1689, 10485)
(1689, 9989)
(1689, 7896)
(1691, 11264)
(1691, 6583)
(1692, 9781)
(1693, 7452)
(1693, 10946)
(1693, 7721)
(1693, 7966)
(1694, 6001)
(1694, 10850)
(1695, 8862)
(1696, 10326)
(1697, 6611)
(1697, 10478)
(1697, 11386)
(1698, 10707)
(1700, 10492)
(1701, 10373)
(1702, 11658)
(1704, 11202)
(1704, 9860)
(1704, 6015)
(1708, 7479)
(1711, 10738)
(1711, 8314)
(1712, 8040)
(1712, 8079)
(1713, 7027)
(1713, 6860)
(1714, 6400)
(1714, 10876)
(1715, 8714)
(1719, 7381)
(1720, 10227)
(1720, 6589)
(1720, 6076)
(1721, 10585)
(1722, 9734)
(1722, 7112)
(1724, 7547)
(1727, 9495)
(1727, 10559)
(1728, 11669)
(1729, 7125)
(1730, 10120)
(1732, 8056)
(1732, 8608)
(1734, 11661)
(1735, 8035)
(1735, 10975)
(1736, 6039)
(1738, 9397)
(1739, 9437)
(1740, 7293)
(1740, 9852)
(1741, 11182)
(1741, 8186)
(1744, 6478)
(1744, 10341)
(1745, 10802)
(1747, 8916)
(1748, 6522)
(1748, 8652)
(1748, 11213)
(1749, 7162)
(1749, 8014)
(1752, 6298)
(1752, 9985)
(1752, 7036)
(1753, 6780)
(1755, 7414)
(1755, 6364)
(1756, 8261)
(1757, 10000)
(1757, 6394)
(1759, 6729)
(1759, 9254)
(1760, 11273)
(1761, 6537)
(1764, 6395)
(1764, 7647)
(1765, 8758)
(1765, 11308)
(1766, 8781)
(1767, 7521)
(1769, 6968)
(1772, 6735)
(1773, 7641)
(1774, 8217)
(1775, 9486)
(1776, 7511)
(1776, 7835)
(1776, 6685)
(1777, 9563)
(1777, 6574)
(1777, 6719)
(1778, 9013)
(1779, 7289)
(1780, 11911)
(1781, 11298)
(1781, 8055)
(1782, 7245)
(1785, 10427)
(1787, 10757)
(1790, 10173)
(1790, 11838)
(1790, 9768)
(1790, 9146)
(1791, 7809)
(1791, 7052)
(1793, 7965)
(1794, 6327)
(1795, 7409)
(1796, 8389)
(1797, 8704)
(1798, 8118)
(1798, 8349)
(1798, 6114)
(1798, 6314)
(1798, 8604)
(1800, 9545)
(1800, 9822)
(1804, 11326)
(1804, 9237)
(1805, 11628)
(1805, 7623)
(1808, 8112)
(1808, 8474)
(1810, 11392)
(1812, 6901)
(1812, 7229)
(1813, 7767)
(1813, 9708)
(1813, 6193)
(1813, 11347)
(1813, 10323)
(1814, 7082)
(1815, 11488)
(1815, 8527)
(1817, 6156)
(1818, 11968)
(1819, 11607)
(1819, 8749)
(1820, 7179)
(1820, 7491)
(1821, 7068)
(1821, 11790)
(1821, 7518)
(1822, 11118)
(1824, 8866)
(1825, 10317)
(1826, 11285)
(1827, 9204)
(1828, 6646)
(1828, 9906)
(1828, 11441)
(1829, 6947)
(1829, 7701)
(1829, 10959)
(1830, 10511)
(1831, 11922)
(1831, 10309)
(1831, 8424)
(1834, 7423)
(1834, 10940)
(1834, 9542)
(1835, 9357)
(1836, 10760)
(1838, 8760)
(1841, 9643)
(1845, 11766)
(1845, 7256)
(1850, 11956)
(1851, 8899)
(1853, 10655)
(1853, 9714)
(1855, 9283)
(1855, 6639)
(1856, 7285)
(1856, 11867)
(1859, 9303)
(1859, 9362)
(1859, 7332)
(1860, 10212)
(1861, 7341)
(1861, 8152)
(1864, 6541)
(1865, 11518)
(1865, 8916)
(1865, 7547)
(1866, 9464)
(1866, 8334)
(1867, 10120)
(1868, 11667)
(1868, 8615)
(1870, 8326)
(1872, 6533)
(1873, 10115)
(1874, 7911)
(1875, 7288)
(1878, 8786)
(1879, 7068)
(1880, 6543)
(1884, 6577)
(1885, 10637)
(1887, 9840)
(1887, 9111)
(1889, 11165)
(1890, 10072)
(1890, 11542)
(1893, 9026)
(1894, 7408)
(1895, 10863)
(1895, 6466)
(1896, 10707)
(1897, 10779)
(1900, 8558)
(1901, 9989)
(1901, 9996)
(1904, 8164)
(1905, 6414)
(1906, 8027)
(1906, 10303)
(1909, 6636)
(1910, 8604)
(1910, 7809)
(1912, 10594)
(1912, 6844)
(1914, 11115)
(1914, 6485)
(1915, 8163)
(1915, 8066)
(1919, 6331)
(1919, 7239)
(1922, 9921)
(1924, 8858)
(1927, 9119)
(1927, 10022)
(1929, 11358)
(1930, 9662)
(1931, 6172)
(1934, 7294)
(1935, 7036)
(1935, 11660)
(1936, 7166)
(1936, 11053)
(1938, 9774)
(1940, 8610)
(1940, 10864)
(1941, 6139)
(1943, 8457)
(1946, 8700)
(1946, 11373)
(1947, 10990)
(1947, 7723)
(1947, 8357)
(1948, 8449)
(1948, 6997)
(1948, 7260)
(1948, 9838)
(1950, 10543)
(1951, 10854)
(1952, 10135)
(1952, 9742)
(1952, 9465)
(1954, 11346)
(1955, 8560)
(1955, 6363)
(1955, 9961)
(1956, 9027)
(1956, 11769)
(1961, 10504)
(1962, 10461)
(1962, 7819)
(1967, 6651)
(1970, 10758)
(1970, 8088)
(1970, 9849)
(1972, 11055)
(1972, 6534)
(1972, 6089)
(1973, 11468)
(1973, 9043)
(1973, 9061)
(1974, 10311)
(1975, 9144)
(1976, 7735)
(1979, 10992)
(1979, 10408)
(1980, 8377)
(1981, 7775)
(1982, 9173)
(1984, 8599)
(1984, 6819)
(1985, 8120)
(1985, 11689)
(1986, 11992)
(1987, 6293)
(1988, 10901)
(1989, 9157)
(1990, 9451)
(1991, 6850)
(1993, 9609)
(1993, 10500)
(1994, 7670)
(1995, 8170)
(1996, 10905)
(1996, 7029)
(1997, 11585)
(1997, 7842)
(1998, 6712)
(1998, 7708)
(1999, 9202)
(2002, 10445)
(2003, 10795)
(2004, 6946)
(2004, 10061)
(2006, 9965)
(2008, 11659)
(2008, 9125)
(2008, 9567)
(2009, 11098)
(2010, 7304)
(2010, 11974)
(2010, 8948)
(2013, 6255)
(2015, 7012)
(2015, 9655)
(2016, 8586)
(2016, 6146)
(2016, 8131)
(2017, 7880)
(2018, 11220)
(2018, 6904)
(2019, 9715)
(2020, 10154)
(2022, 9871)
(2022, 11523)
(2022, 9781)
(2022, 11432)
(2023, 11744)
(2024, 6939)
(2024, 9971)
(2024, 7631)
(2024, 8400)
(2025, 10007)
(2025, 8947)
(2025, 10557)
(2026, 7784)
(2027, 8327)
(2027, 10151)
(2028, 9828)
(2028, 7491)
(2029, 9283)
(2030, 6095)
(2031, 7353)
(2031, 10126)
(2031, 8777)
(2031, 7281)
(2032, 6776)
(2033, 6164)
(2034, 11012)
(2036, 7764)
(2037, 11543)
(2038, 10485)
(2038, 7292)
(2038, 9097)
(2038, 7390)
(2038, 9369)
(2040, 11833)
(2042, 10713)
(2044, 11416)
(2048, 9099)
(2048, 6595)
(2052, 10756)
(2053, 8410)
(2053, 6335)
(2055, 6804)
(2056, 7169)
(2058, 7645)
(2059, 9182)
(2060, 10890)
(2061, 7154)
(2062, 8752)
(2063, 10250)
(2065, 9842)
(2065, 10056)
(2066, 11859)
(2066, 8425)
(2068, 7746)
(2070, 6503)
(2070, 9342)
(2071, 6343)
(2072, 8263)
(2074, 9037)
(2075, 11026)
(2076, 11563)
(2076, 10890)
(2077, 7986)
(2078, 8361)
(2078, 11821)
(2078, 8301)
(2078, 9924)
(2079, 6834)
(2081, 8006)
(2081, 10160)
(2081, 10867)
(2081, 8586)
(2082, 8284)
(2082, 8691)
(2083, 7343)
(2084, 10466)
(2085, 9943)
(2085, 9917)
(2085, 7066)
(2086, 9409)
(2086, 11094)
(2086, 6712)
(2088, 7433)
(2092, 7693)
(2095, 9112)
(2095, 7227)
(2095, 7316)
(2096, 9089)
(2097, 8113)
(2098, 8212)
(2099, 7573)
(2101, 7479)
(2101, 8536)
(2102, 9414)
(2105, 11242)
(2107, 10296)
(2108, 8705)
(2108, 7782)
(2109, 9207)
(2110, 11932)
(2111, 8848)
(2111, 10893)
(2112, 10012)
(2113, 9830)
(2114, 7339)
(2114, 9774)
(2115, 10299)
(2115, 11307)
(2115, 11115)
(2115, 10738)
(2116, 11264)
(2117, 9637)
(2118, 7810)
(2119, 11312)
(2119, 8197)
(2120, 7944)
(2121, 8739)
(2122, 6813)
(2123, 9758)
(2124, 9619)
(2124, 8458)
(2125, 11846)
(2125, 11169)
(2126, 10417)
(2127, 8747)
(2127, 9550)
(2129, 6818)
(2129, 6810)
(2130, 10827)
(2131, 11337)
(2131, 9617)
(2131, 9016)
(2134, 10320)
(2134, 6642)
(2135, 10914)
(2135, 8594)
(2136, 11000)
(2136, 9757)
(2136, 11358)
(2137, 6125)
(2138, 6230)
(2139, 7352)
(2141, 9544)
(2142, 9934)
(2142, 7221)
(2144, 6660)
(2144, 9642)
(2144, 9710)
(2147, 6829)
(2148, 11481)
(2149, 10395)
(2153, 9437)
(2153, 10850)
(2155, 8327)
(2156, 8691)
(2159, 11461)
(2159, 7669)
(2164, 8434)
(2165, 8739)
(2167, 10210)
(2167, 8634)
(2167, 6544)
(2168, 8666)
(2169, 8247)
(2171, 10739)
(2173, 11251)
(2174, 6911)
(2174, 6432)
(2174, 10197)
(2175, 11225)
(2176, 6750)
(2178, 10647)
(2179, 8833)
(2180, 11350)
(2180, 9113)
(2180, 11349)
(2180, 9064)
(2181, 7536)
(2182, 10625)
(2186, 7366)
(2187, 7364)
(2190, 6400)
(2190, 9527)
(2192, 6530)
(2193, 6427)
(2193, 7976)
(2193, 6808)
(2194, 11984)
(2196, 11834)
(2196, 9476)
(2198, 8359)
(2198, 6341)
(2200, 9613)
(2202, 9214)
(2202, 9626)
(2208, 11816)
(2210, 6501)
(2210, 7818)
(2211, 11589)
(2211, 6767)
(2212, 6455)
(2213, 7651)
(2213, 6818)
(2215, 11112)
(2215, 11755)
(2216, 8136)
(2216, 8727)
(2217, 8766)
(2218, 6683)
(2219, 8281)
(2220, 11134)
(2222, 6457)
(2223, 11253)
(2225, 7847)
(2226, 6003)
(2230, 9219)
(2231, 11228)
(2234, 8727)
(2235, 6789)
(2236, 11613)
(2236, 8872)
(2236, 7167)
(2236, 9107)
(2238, 11103)
(2238, 7807)
(2240, 7644)
(2242, 8996)
(2245, 11203)
(2247, 11110)
(2248, 6157)
(2248, 10291)
(2249, 7629)
(2252, 10915)
(2253, 10633)
(2253, 8338)
(2254, 7537)
(2254, 7346)
(2256, 6857)
(2257, 9309)
(2259, 10307)
(2261, 9253)
(2261, 11467)
(2263, 9642)
(2263, 9184)
(2264, 8809)
(2265, 6356)
(2265, 6554)
(2266, 6059)
(2267, 9755)
(2269, 8284)
(2270, 7305)
(2272, 7780)
(2272, 11908)
(2273, 7108)
(2274, 11387)
(2274, 9382)
(2274, 10493)
(2274, 7583)
(2275, 10687)
(2277, 8570)
(2277, 8054)
(2280, 8975)
(2282, 9541)
(2285, 11758)
(2286, 10369)
(2287, 10056)
(2288, 9402)
(2288, 11929)
(2289, 9685)
(2289, 7144)
(2290, 6563)
(2290, 6832)
(2290, 10769)
(2290, 11264)
(2291, 10696)
(2291, 6502)
(2291, 6646)
(2292, 9102)
(2293, 8820)
(2293, 10226)
(2293, 10823)
(2295, 9193)
(2296, 8358)
(2297, 7063)
(2298, 6349)
(2298, 11689)
(2298, 7281)
(2298, 9153)
(2299, 8200)
(2300, 9641)
(2300, 9069)
(2300, 7440)
(2302, 7116)
(2302, 8366)
(2302, 11628)
(2302, 11788)
(2303, 10413)
(2306, 11388)
(2309, 9933)
(2310, 11877)
(2310, 7012)
(2311, 9165)
(2312, 6290)
(2313, 11293)
(2314, 6109)
(2315, 8641)
(2316, 7142)
(2316, 11811)
(2318, 11195)
(2318, 9169)
(2319, 9286)
(2322, 8842)
(2323, 9342)
(2324, 9061)
(2324, 9768)
(2324, 8138)
(2327, 10857)
(2328, 7748)
(2329, 9007)
(2329, 8309)
(2330, 11394)
(2330, 6432)
(2330, 10471)
(2331, 10052)
(2331, 6464)
(2331, 6104)
(2332, 9866)
(2333, 11092)
(2333, 7666)
(2334, 11921)
(2334, 7008)
(2335, 9105)
(2336, 7273)
(2336, 6516)
(2336, 8839)
(2337, 9957)
(2337, 9806)
(2339, 8471)
(2340, 7168)
(2340, 10480)
(2340, 10277)
(2341, 9230)
(2341, 10970)
(2343, 6960)
(2343, 8027)
(2343, 11993)
(2344, 9518)
(2347, 6987)
(2347, 6060)
(2347, 6776)
(2348, 8447)
(2349, 10268)
(2349, 8834)
(2350, 9039)
(2350, 9174)
(2351, 8262)
(2351, 9504)
(2352, 7004)
(2353, 8103)
(2354, 7671)
(2354, 8420)
(2354, 8125)
(2355, 11104)
(2356, 8988)
(2357, 7341)
(2359, 10761)
(2359, 9552)
(2360, 8416)
(2360, 7412)
(2360, 8335)
(2361, 6627)
(2361, 6980)
(2362, 8792)
(2363, 8704)
(2364, 8345)
(2366, 8812)
(2366, 6711)
(2367, 6546)
(2367, 9107)
(2368, 9150)
(2369, 9600)
(2369, 10488)
(2370, 10576)
(2372, 11639)
(2372, 7308)
(2373, 8980)
(2374, 7224)
(2375, 10224)
(2376, 6981)
(2376, 7465)
(2377, 11463)
(2378, 6344)
(2378, 10466)
(2380, 11121)
(2381, 11999)
(2382, 10808)
(2382, 9198)
(2384, 11816)
(2385, 9489)
(2385, 7674)
(2385, 9841)
(2387, 11837)
(2390, 7508)
(2391, 10421)
(2392, 10624)
(2393, 6111)
(2395, 10338)
(2395, 9847)
(2396, 7747)
(2396, 6192)
(2396, 9785)
(2397, 9551)
(2399, 11907)
(2399, 9883)
(2400, 6005)
(2400, 11460)
(2401, 6987)
(2402, 10407)
(2402, 11641)
(2403, 9074)
(2404, 6624)
(2405, 7079)
(2408, 7670)
(2408, 8671)
(2409, 10042)
(2409, 10481)
(2411, 6902)
(2411, 7358)
(2412, 10206)
(2413, 9015)
(2414, 6703)
(2414, 8258)
(2417, 8844)
(2417, 11179)
(2417, 9019)
(2420, 11469)
(2423, 10164)
(2423, 7798)
(2426, 9431)
(2426, 9848)
(2427, 9870)
(2427, 10457)
(2428, 10101)
(2430, 8739)
(2432, 9903)
(2434, 11970)
(2434, 8907)
(2435, 6485)
(2436, 9973)
(2436, 11273)
(2437, 11987)
(2439, 8417)
(2440, 10865)
(2441, 9240)
(2441, 7448)
(2442, 6438)
(2442, 9055)
(2443, 9357)
(2443, 11070)
(2443, 7608)
(2445, 9420)
(2445, 6366)
(2446, 8284)
(2446, 10306)
(2448, 10743)
(2450, 10413)
(2451, 7816)
(2451, 9511)
(2452, 7214)
(2452, 8825)
(2454, 10168)
(2454, 11276)
(2456, 11470)
(2457, 10371)
(2458, 8679)
(2459, 11649)
(2461, 9138)
(2462, 11998)
(2462, 10177)
(2463, 10320)
(2463, 7986)
(2464, 9271)
(2465, 6870)
(2467, 11243)
(2468, 7955)
(2468, 6568)
(2470, 9520)
(2473, 7617)
(2473, 6771)
(2477, 7416)
(2478, 7758)
(2479, 6196)
(2480, 7260)
(2480, 7760)
(2481, 11025)
(2482, 9739)
(2483, 10408)
(2483, 10171)
(2483, 11732)
(2485, 11363)
(2486, 11131)
(2490, 6252)
(2490, 7686)
(2490, 9055)
(2491, 11664)
(2491, 8696)
(2493, 7185)
(2494, 9474)
(2494, 7801)
(2496, 9574)
(2497, 11185)
(2498, 7230)
(2499, 10856)
(2500, 9987)
(2500, 8133)
(2501, 7487)
(2502, 9402)
(2503, 11728)
(2506, 10316)
(2506, 9595)
(2507, 10679)
(2508, 9027)
(2509, 10458)
(2509, 9331)
(2511, 6411)
(2511, 6991)
(2514, 7721)
(2514, 10215)
(2514, 8688)
(2515, 9311)
(2515, 8719)
(2517, 11156)
(2518, 11006)
(2518, 7503)
(2518, 9352)
(2521, 9210)
(2522, 6745)
(2522, 7005)
(2522, 9759)
(2522, 8809)
(2523, 9680)
(2523, 9677)
(2526, 7818)
(2526, 9430)
(2527, 7107)
(2527, 10747)
(2529, 8784)
(2530, 6219)
(2531, 9378)
(2531, 7721)
(2532, 9049)
(2533, 11213)
(2534, 9760)
(2535, 8355)
(2536, 7015)
(2538, 10074)
(2540, 6922)
(2541, 11376)
(2541, 8771)
(2542, 11911)
(2543, 6518)
(2543, 9425)
(2546, 11048)
(2546, 6103)
(2547, 9613)
(2548, 10388)
(2548, 6057)
(2549, 6648)
(2549, 10565)
(2550, 10440)
(2550, 6401)
(2552, 6988)
(2552, 11348)
(2552, 10160)
(2552, 11052)
(2552, 6705)
(2553, 7334)
(2556, 9296)
(2557, 7839)
(2558, 6352)
(2558, 10692)
(2560, 11981)
(2563, 8602)
(2563, 8066)
(2564, 7506)
(2565, 6140)
(2565, 9933)
(2566, 7926)
(2567, 8106)
(2567, 11985)
(2567, 11163)
(2567, 8172)
(2568, 9333)
(2569, 6640)
(2569, 7619)
(2569, 8180)
(2571, 8599)
(2571, 11138)
(2571, 6419)
(2575, 8367)
(2575, 8314)
(2575, 10257)
(2576, 8450)
(2577, 9020)
(2579, 8970)
(2580, 9571)
(2581, 7450)
(2583, 9201)
(2586, 10997)
(2586, 6694)
(2587, 8298)
(2587, 8776)
(2589, 7134)
(2590, 6294)
(2590, 9335)
(2591, 7086)
(2592, 9076)
(2595, 7508)
(2596, 8316)
(2596, 11023)
(2598, 7675)
(2599, 10634)
(2599, 8875)
(2600, 8537)
(2600, 6129)
(2600, 6942)
(2603, 11936)
(2604, 11137)
(2604, 9657)
(2605, 11268)
(2606, 10279)
(2606, 10248)
(2607, 10690)
(2608, 9662)
(2608, 8772)
(2608, 11992)
(2611, 10498)
(2612, 10299)
(2612, 9047)
(2612, 11787)
(2613, 9781)
(2615, 10684)
(2616, 8549)
(2617, 10667)
(2617, 6886)
(2617, 11954)
(2619, 8782)
(2619, 11842)
(2620, 10009)
(2620, 7695)
(2621, 9997)
(2623, 10274)
(2623, 10728)
(2623, 6209)
(2624, 9559)
(2624, 8397)
(2625, 10223)
(2625, 9983)
(2625, 8945)
(2626, 9919)
(2627, 7581)
(2629, 11781)
(2630, 11629)
(2631, 9780)
(2632, 7127)
(2633, 9777)
(2634, 8411)
(2634, 7051)
(2635, 11946)
(2635, 8881)
(2641, 8475)
(2642, 8845)
(2644, 9473)
(2644, 6913)
(2646, 10963)
(2648, 9281)
(2649, 10695)
(2649, 7307)
(2650, 7601)
(2654, 10098)
(2655, 8100)
(2658, 8952)
(2663, 7763)
(2664, 9696)
(2664, 6512)
(2665, 7211)
(2667, 7669)
(2667, 9253)
(2669, 9637)
(2669, 6447)
(2670, 7595)
(2670, 7248)
(2672, 8497)
(2672, 9764)
(2672, 7033)
(2675, 10624)
(2676, 9521)
(2677, 11761)
(2677, 9644)
(2678, 6031)
(2679, 11029)
(2679, 8146)
(2679, 7041)
(2679, 9102)
(2680, 11019)
(2681, 6375)
(2682, 7212)
(2684, 11354)
(2686, 7747)
(2686, 7416)
(2687, 6438)
(2687, 6454)
(2688, 8609)
(2688, 6728)
(2689, 11170)
(2689, 6627)
(2690, 7598)
(2691, 6115)
(2691, 9640)
(2693, 8776)
(2693, 8515)
(2693, 7571)
(2695, 11821)
(2698, 11772)
(2699, 9681)
(2699, 10263)
(2699, 7532)
(2699, 10056)
(2700, 7061)
(2700, 9032)
(2702, 7811)
(2702, 11875)
(2703, 9208)
(2703, 9823)
(2703, 6384)
(2704, 6275)
(2705, 7038)
(2706, 9879)
(2707, 10328)
(2707, 10898)
(2707, 7005)
(2707, 8521)
(2708, 11395)
(2709, 11623)
(2709, 6835)
(2711, 7963)
(2712, 11806)
(2712, 11973)
(2713, 7054)
(2714, 9007)
(2714, 7557)
(2714, 10175)
(2715, 11376)
(2715, 8925)
(2716, 9991)
(2718, 7063)
(2718, 6139)
(2720, 8736)
(2720, 6526)
(2721, 6405)
(2722, 10451)
(2723, 7357)
(2723, 11963)
(2723, 10445)
(2724, 9120)
(2724, 9585)
(2724, 6286)
(2727, 10120)
(2728, 8210)
(2729, 6422)
(2729, 9445)
(2730, 8008)
(2732, 8094)
(2732, 6205)
(2732, 6733)
(2734, 6091)
(2736, 10598)
(2737, 9597)
(2739, 6582)
(2742, 11182)
(2742, 6252)
(2744, 9678)
(2744, 10719)
(2744, 11538)
(2744, 10828)
(2745, 8542)
(2746, 11098)
(2746, 6983)
(2750, 11770)
(2750, 11996)
(2751, 6828)
(2752, 7247)
(2753, 11226)
(2753, 11988)
(2753, 11840)
(2753, 11880)
(2754, 6593)
(2755, 9797)
(2759, 9116)
(2760, 9658)
(2761, 8103)
(2761, 9265)
(2762, 9928)
(2763, 8792)
(2764, 7258)
(2765, 7919)
(2766, 10838)
(2767, 11291)
(2768, 6525)
(2769, 6601)
(2769, 7544)
(2770, 11919)
(2771, 10742)
(2772, 10947)
(2774, 9084)
(2775, 11135)
(2775, 8051)
(2775, 7443)
(2775, 11068)
(2776, 10707)
(2776, 7334)
(2776, 6327)
(2777, 11074)
(2777, 11758)
(2780, 8895)
(2780, 7478)
(2780, 9674)
(2781, 10481)
(2782, 11384)
(2782, 8715)
(2783, 11525)
(2785, 10049)
(2785, 6731)
(2785, 9416)
(2786, 6970)
(2787, 7738)
(2787, 10469)
(2788, 11628)
(2789, 9249)
(2790, 10368)
(2792, 6187)
(2792, 7141)
(2792, 8528)
(2793, 11037)
(2793, 7528)
(2797, 11473)
(2797, 9159)
(2798, 8582)
(2800, 10617)
(2800, 6751)
(2801, 8961)
(2801, 7323)
(2802, 11727)
(2802, 8409)
(2802, 11733)
(2802, 7753)
(2804, 11986)
(2804, 9791)
(2805, 7008)
(2806, 10519)
(2809, 6717)
(2812, 8190)
(2813, 8379)
(2814, 10678)
(2814, 7473)
(2818, 9300)
(2820, 11019)
(2820, 8278)
(2820, 7200)
(2821, 7740)
(2821, 7034)
(2823, 9577)
(2824, 6847)
(2827, 9336)
(2827, 10586)
(2829, 10197)
(2829, 11238)
(2829, 9439)
(2830, 10819)
(2831, 7540)
(2832, 8071)
(2833, 10710)
(2833, 11036)
(2833, 8481)
(2833, 11366)
(2834, 11565)
(2834, 7358)
(2835, 6629)
(2836, 11829)
(2836, 7414)
(2837, 10076)
(2837, 10113)
(2839, 8542)
(2839, 7062)
(2839, 10041)
(2841, 10818)
(2843, 9483)
(2845, 6015)
(2845, 11020)
(2846, 9301)
(2846, 9854)
(2848, 7317)
(2848, 7302)
(2848, 11257)
(2850, 11105)
(2852, 8128)
(2853, 9585)
(2855, 9220)
(2856, 7910)
(2856, 11487)
(2859, 7272)
(2860, 7520)
(2861, 8303)
(2861, 9762)
(2861, 10028)
(2862, 9401)
(2862, 10694)
(2863, 8767)
(2863, 10404)
(2863, 6773)
(2865, 7982)
(2865, 8467)
(2865, 8847)
(2865, 11217)
(2866, 7562)
(2867, 11319)
(2867, 11312)
(2867, 10549)
(2867, 11350)
(2868, 6545)
(2868, 11792)
(2868, 11060)
(2869, 7228)
(2872, 9158)
(2873, 6428)
(2873, 9084)
(2874, 9719)
(2874, 6398)
(2875, 6237)
(2875, 11765)
(2876, 10218)
(2877, 6794)
(2879, 11989)
(2879, 11421)
(2882, 6275)
(2882, 9421)
(2884, 6915)
(2885, 9430)
(2885, 7548)
(2887, 8179)
(2888, 7301)
(2890, 11831)
(2891, 8656)
(2891, 11215)
(2892, 8977)
(2893, 11157)
(2893, 9363)
(2894, 8134)
(2896, 10493)
(2896, 11610)
(2897, 9606)
(2900, 6393)
(2901, 6156)
(2902, 8604)
(2903, 11015)
(2903, 9030)
(2903, 6835)
(2904, 11843)
(2904, 6748)
(2905, 8996)
(2905, 6994)
(2907, 10060)
(2907, 7158)
(2907, 7739)
(2907, 9493)
(2909, 10638)
(2910, 7210)
(2911, 8001)
(2911, 10961)
(2912, 9192)
(2912, 6500)
(2914, 6106)
(2914, 11103)
(2917, 8872)
(2918, 8582)
(2918, 6859)
(2919, 8743)
(2921, 6970)
(2921, 10521)
(2921, 11902)
(2921, 7366)
(2921, 7692)
(2923, 11451)
(2923, 10800)
(2926, 8802)
(2928, 7292)
(2929, 7214)
(2929, 11231)
(2930, 6286)
(2931, 11426)
(2932, 7240)
(2936, 11712)
(2938, 6605)
(2938, 9695)
(2938, 6695)
(2940, 8369)
(2942, 11670)
(2944, 11366)
(2944, 6161)
(2944, 7806)
(2944, 6564)
(2945, 11030)
(2945, 9306)
(2946, 8536)
(2946, 9844)
(2947, 11394)
(2949, 6518)
(2950, 11080)
(2952, 6160)
(2953, 9901)
(2955, 8108)
(2955, 7613)
(2958, 8102)
(2959, 8609)
(2962, 6716)
(2963, 8020)
(2963, 7955)
(2963, 7724)
(2963, 9247)
(2964, 6635)
(2965, 7509)
(2966, 8235)
(2966, 6179)
(2966, 6892)
(2969, 10571)
(2971, 7288)
(2971, 8258)
(2973, 10892)
(2974, 6096)
(2974, 8399)
(2975, 7729)
(2977, 9036)
(2977, 9718)
(2978, 10907)
(2978, 7066)
(2978, 7310)
(2978, 11873)
(2978, 10291)
(2979, 11659)
(2979, 8700)
(2979, 10879)
(2981, 6269)
(2981, 9926)
(2982, 9877)
(2984, 10542)
(2985, 8265)
(2985, 9250)
(2985, 9352)
(2985, 10808)
(2989, 8544)
(2990, 8701)
(2990, 11323)
(2991, 7401)
(2992, 11779)
(2993, 9985)
(2994, 11095)
(2994, 11304)
(2994, 6737)
(2994, 7116)
(2997, 6442)
(2997, 6531)
(2998, 11245)
(2999, 10434)
(3000, 8442)
(3002, 10035)
(3003, 7599)
(3003, 8454)
(3004, 11659)
(3005, 6039)
(3006, 8646)
(3009, 8387)
(3009, 6164)
(3010, 8542)
(3014, 7831)
(3014, 7741)
(3015, 8125)
(3015, 7170)
(3017, 11980)
(3019, 10491)
(3020, 6942)
(3021, 10454)
(3022, 7285)
(3022, 8813)
(3023, 7993)
(3023, 8660)
(3024, 10702)
(3025, 6683)
(3026, 8017)
(3026, 11047)
(3027, 11344)
(3028, 10309)
(3028, 10025)
(3031, 11646)
(3031, 8106)
(3034, 10097)
(3035, 10005)
(3037, 10869)
(3037, 10700)
(3038, 8043)
(3040, 10219)
(3041, 8308)
(3041, 7818)
(3041, 7841)
(3042, 7134)
(3043, 6045)
(3044, 6269)
(3047, 10314)
(3047, 11062)
(3047, 6884)
(3049, 9299)
(3050, 7357)
(3050, 6054)
(3051, 8004)
(3051, 10741)
(3052, 11033)
(3052, 7234)
(3053, 9795)
(3053, 8454)
(3054, 10371)
(3055, 10346)
(3056, 7122)
(3059, 9981)
(3060, 11810)
(3061, 10567)
(3065, 10476)
(3065, 8435)
(3066, 11837)
(3066, 11343)
(3066, 9570)
(3066, 10561)
(3066, 7034)
(3067, 6155)
(3068, 9977)
(3070, 9918)
(3071, 9905)
(3072, 11294)
(3074, 9103)
(3075, 6230)
(3076, 6748)
(3076, 11700)
(3076, 8613)
(3077, 6993)
(3078, 6607)
(3078, 10795)
(3078, 11893)
(3079, 6672)
(3079, 8974)
(3080, 11929)
(3080, 10657)
(3080, 8184)
(3081, 10413)
(3082, 8475)
(3082, 6152)
(3083, 10655)
(3083, 8676)
(3085, 11101)
(3087, 11747)
(3088, 7083)
(3088, 7865)
(3089, 10089)
(3090, 10745)
(3091, 6707)
(3091, 11981)
(3092, 11629)
(3092, 8137)
(3092, 10240)
(3093, 11176)
(3094, 9653)
(3095, 9085)
(3096, 9887)
(3096, 9422)
(3097, 8368)
(3097, 11393)
(3098, 8337)
(3098, 8553)
(3100, 10234)
(3100, 10479)
(3101, 6320)
(3101, 6645)
(3102, 8676)
(3104, 9016)
(3105, 10193)
(3106, 10494)
(3106, 10350)
(3111, 7935)
(3113, 9307)
(3115, 6890)
(3118, 10014)
(3119, 11598)
(3119, 9424)
(3121, 6740)
(3121, 6419)
(3122, 10312)
(3123, 10887)
(3124, 10868)
(3124, 8940)
(3125, 8776)
(3126, 11535)
(3127, 9312)
(3128, 9792)
(3128, 9262)
